fps,p_rad,days_r,dm,d_t_d,d_prob,h_i_t,vac_p,inf_p,i_rad,pop,t_inf,n_inf,imm,sus,dec,frames, seed
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 287, 0, 800, 60, 140, 538,  71
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 336, 0, 798, 76, 126, 596,  72
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 282, 0, 815, 74, 111, 510,  73
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 328, 0, 779, 90, 131, 566,  74
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 242, 0, 828, 57, 115, 458,  75
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 283, 0, 814, 64, 122, 497,  76
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 252, 0, 834, 50, 116, 581,  77
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 267, 0, 800, 63, 137, 444,  78
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 246, 0, 812, 45, 143, 407,  79
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 244, 0, 826, 64, 110, 451,  80
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 219, 0, 835, 49, 116, 425,  81
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 261, 0, 799, 87, 114, 491,  82
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 289, 0, 827, 45, 128, 580,  83
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 328, 0, 810, 74, 116, 492,  84
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 273, 0, 805, 65, 130, 645,  85
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 1, 0, 0, 999, 1, 21,  86
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 288, 0, 782, 88, 130, 530,  87
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 222, 0, 811, 43, 146, 437,  88
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 234, 0, 844, 33, 123, 391,  89
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 293, 0, 818, 64, 118, 473,  90
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 255, 0, 815, 65, 120, 538,  91
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 221, 0, 845, 33, 122, 465,  92
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 302, 0, 761, 118, 121, 611,  93
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 263, 0, 817, 41, 142, 459,  94
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 284, 0, 801, 86, 113, 549,  95
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 292, 0, 790, 86, 124, 500,  96
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 238, 0, 835, 37, 128, 472,  97
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 296, 0, 787, 77, 136, 628,  98
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 309, 0, 764, 108, 128, 558,  99
 1000, 5, 80, 10, 10, 0.02, 0.93, 0, 0.97, 5, 1000, 267, 0, 782, 94, 124, 548,  100
 
