fps,p_rad,days_r,dm,d_t_d,d_prob,h_i_t,vac_p,inf_p,i_rad,pop,t_inf,n_inf,imm,sus,dec,frames, seed
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 3, 0, 944, 56, 0, 113,  67
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 949, 51, 0, 80,  68
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 942, 58, 0, 80,  69
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 951, 49, 0, 80,  70
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 954, 46, 0, 80,  71
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 2, 0, 949, 51, 0, 122,  72
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 5, 0, 962, 38, 0, 226,  73
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 948, 52, 0, 80,  74
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 955, 45, 0, 80,  75
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 2, 0, 952, 47, 1, 113,  76
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 2, 0, 961, 39, 0, 133,  77
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 945, 55, 0, 80,  78
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 4, 0, 933, 67, 0, 205,  79
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 952, 48, 0, 80,  80
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 939, 60, 1, 43,  81
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 2, 0, 943, 57, 0, 142,  82
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 941, 59, 0, 80,  83
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 927, 73, 0, 80,  84
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 3, 0, 947, 53, 0, 190,  85
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 965, 34, 1, 21,  86
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 944, 56, 0, 80,  87
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 955, 45, 0, 80,  88
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 960, 40, 0, 80,  89
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 3, 0, 946, 54, 0, 186,  90
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 4, 0, 952, 47, 1, 110,  91
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 948, 52, 0, 80,  92
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 949, 51, 0, 80,  93
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 934, 66, 0, 80,  94
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 941, 59, 0, 80,  95
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 956, 44, 0, 80,  96
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 965, 35, 0, 80,  97
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 4, 0, 953, 45, 2, 111,  98
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 10, 0, 961, 39, 0, 240,  99
 1000, 5, 80, 10, 10, 0.02, 0.793, 0.95, 0.97, 5, 1000, 1, 0, 950, 49, 1, 64,  100
