fps,p_rad,days_r,dm,d_t_d,d_prob,h_i_t,vac_p,inf_p,i_rad,pop,t_inf,n_inf,imm,sus,dec,frames, seed
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 572, 428, 0, 80,  36
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 220, 0, 842, 109, 49, 586,  37
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 266, 0, 861, 97, 42, 1041,  38
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 224, 0, 877, 76, 47, 753,  39
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 201, 0, 820, 146, 34, 958,  40
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 310, 0, 872, 73, 55, 1075,  41
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 596, 404, 0, 80,  42
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 241, 0, 867, 80, 53, 823,  43
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 611, 389, 0, 80,  44
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 618, 381, 1, 10,  45
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 259, 0, 863, 75, 62, 823,  46
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 264, 0, 865, 89, 46, 882,  47
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 286, 0, 879, 68, 53, 1131,  48
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 633, 367, 0, 80,  49
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 246, 0, 868, 94, 38, 856,  50
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 277, 0, 849, 88, 63, 694,  51
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 233, 0, 863, 93, 44, 642,  52
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 251, 0, 835, 103, 62, 787,  53
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 606, 394, 0, 80,  54
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 295, 0, 883, 72, 45, 1165,  55
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 587, 413, 0, 80,  56
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 5, 0, 623, 376, 1, 116,  57
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 601, 398, 1, 20,  58
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 280, 0, 882, 72, 46, 1045,  59
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 240, 0, 862, 93, 45, 626,  60
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 606, 394, 0, 80,  61
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 245, 0, 878, 71, 51, 837,  62
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 234, 0, 873, 89, 38, 826,  63
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 267, 0, 850, 106, 44, 1105,  64
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 2, 0, 606, 393, 1, 81,  65
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 604, 396, 0, 80,  66
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 306, 0, 875, 68, 57, 1034,  67
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 2, 0, 598, 402, 0, 148,  68
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 252, 0, 848, 106, 46, 891,  69
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 303, 0, 866, 91, 43, 1189,  70
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 269, 0, 857, 93, 50, 900,  71
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 2, 0, 573, 427, 0, 122,  72
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 220, 0, 860, 99, 41, 682,  73
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 244, 0, 851, 104, 45, 840,  74
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 271, 0, 877, 75, 48, 867,  75
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 201, 0, 851, 100, 49, 578,  76
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 208, 0, 870, 90, 40, 627,  77
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 245, 0, 839, 105, 56, 845,  78
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 5, 0, 590, 410, 0, 244,  79
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 330, 0, 890, 56, 54, 1090,  80
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 591, 408, 1, 43,  81
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 253, 0, 869, 90, 41, 855,  82
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 605, 395, 0, 80,  83
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 2, 0, 564, 435, 1, 121,  84
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 304, 0, 880, 69, 51, 874,  85
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 597, 402, 1, 21,  86
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 258, 0, 836, 104, 60, 734,  87
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 225, 0, 845, 90, 65, 682,  88
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 270, 0, 885, 73, 42, 1070,  89
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 327, 0, 889, 61, 50, 1096,  90
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 213, 0, 851, 110, 39, 842,  91
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 626, 374, 0, 80,  92
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 253, 0, 839, 105, 56, 840,  93
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 253, 0, 858, 89, 53, 659,  94
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 612, 388, 0, 80,  95
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 199, 0, 815, 154, 31, 843,  96
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 5, 0, 595, 404, 1, 185,  97
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 237, 0, 861, 74, 65, 821,  98
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 186, 0, 817, 151, 32, 573,  99
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.6, 0.97, 5, 1000, 1, 0, 587, 412, 1, 64,  100
